29,19,1026,10098, 대학영어,1,1,3,3,null
29,19,1026,10098, 대학영어,1,2,3,3,null
29,19,1026,10099, 고급영어,1,1,3,3,null
29,19,1026,10099, 고급영어,1,2,3,3,null
29,19,1027,11036, 중국어Ⅰ,1,1,3,2,null
29,19,1027,11037, 중국어Ⅱ,1,2,3,2,null
29,19,1027,11073, 프랑스어Ⅰ,1,1,3,2,null
29,19,1027,11074, 프랑스어Ⅱ,1,2,3,2,null
29,19,1027,11033, 독일어Ⅰ,1,1,3,2,null
29,19,1027,11034, 독일어Ⅱ,1,2,3,2,null
29,19,1027,11091, 일본어Ⅰ,1,1,3,2,null
29,19,1027,11092, 일본어Ⅱ,1,2,3,2,null
29,19,1027,11066, 스페인어Ⅰ,1,1,3,2,null
29,19,1027,11067, 스페인어Ⅱ,1,2,3,2,null
29,19,1027,11064, 러시아어Ⅰ,1,1,3,2,null
29,19,1027,11065, 러시아어Ⅱ,1,2,3,2,null
29,19,1028,11053, 21세기사회와문학의대화,null,1,3,3,null
29,19,1028,11053, 21세기사회와문학의대화,null,2,3,3,null
29,19,1028,11183, The Story of Human Language,null,1,3,3,null
29,19,1028,11183, The Story of Human Language,null,2,3,3,null
29,19,1028,11165, Topics in Multiethnic American Literature,null,1,3,3,null
29,19,1028,11165, Topics in Multiethnic American Literature,null,2,3,3,null
29,19,1028,11112, 다매체시대의비교문학,null,1,3,3,null
29,19,1028,11112, 다매체시대의비교문학,null,2,3,3,null
29,19,1028,11108, 동아시아문학으로문화읽기,null,1,3,3,null
29,19,1028,11108, 동아시아문학으로문화읽기,null,2,3,3,null
29,19,1028,11038, 디지털미디어시대의동아시아문자,null,1,3,3,null
29,19,1028,11038, 디지털미디어시대의동아시아문자,null,2,3,3,null
29,19,1028,10950, 디지털스토리텔링의이해,null,1,3,3,null
29,19,1028,10950, 디지털스토리텔링의이해,null,2,3,3,null
29,19,1028,10041, 문학과삶,null,1,3,3,null
29,19,1028,10041, 문학과삶,null,2,3,3,null
29,19,1028,10654, 문학과영화,null,1,3,3,null
29,19,1028,10654, 문학과영화,null,2,3,3,null
29,19,1028,11148, 문학으로보는사랑의역사,null,1,3,3,null
29,19,1028,11148, 문학으로보는사랑의역사,null,2,3,3,null
29,19,1028,11184, 문학으로함께배우는매체/이야기,null,1,3,3,null
29,19,1028,11184, 문학으로함께배우는매체/이야기,null,2,3,3,null
29,19,1028,11146, 문화로읽는현대시의세계,null,1,3,3,null
29,19,1028,11146, 문화로읽는현대시의세계,null,1,3,3,null
29,19,1028,11147, 사이언스픽션의이해,null,1,3,3,null
29,19,1028,11147, 사이언스픽션의이해,null,2,3,3,null
29,19,1028,11297, 생태와문학,null,1,3,3,null
29,19,1028,11297, 생태와문학,null,2,3,3,null
29,19,1028,10768, 신화·상상력·문화,null,1,3,3,null
29,19,1028,10768, 신화·상상력·문화,null,2,3,3,null
29,19,1028,11109, 여행문학과세계인식,null,1,3,3,null
29,19,1028,11109, 여행문학과세계인식,null,2,3,3,null
29,19,1028,10882, 인간과언어,null,1,3,3,null
29,19,1028,10882, 인간과언어,null,2,3,3,null
29,19,1028,11258, 자연과문학,null,1,3,3,null
29,19,1028,11258, 자연과문학,null,2,3,3,null
29,19,1028,10543, 한국현대시와삶읽기,null,1,3,3,null
29,19,1028,10543, 한국현대시와삶읽기,null,2,3,3,null
29,19,1028,11134, 현대영어권문학의동향,null,1,3,3,null
29,19,1028,11134, 현대영어권문학의동향,null,2,3,3,null
29,19,1028,10896, 환상문학의세계,null,1,3,3,null
29,19,1028,10896, 환상문학의세계,null,2,3,3,null
29,19,1028,11334, Critical and Creative Textual Studies,null,1,3,3,null
29,19,1028,11334, Critical and Creative Textual Studies,null,2,3,3,null
29,19,1028,11335, Technical Writing and Document Design in English,null,1,3,3,null
29,19,1028,11335, Technical Writing and Document Design in English,null,2,3,3,null
29,19,1029,11107, 21세기의예술과인간,null,1,3,3,null
29,19,1029,11107, 21세기의예술과인간,null,2,3,3,null
29,19,1029,11164, Contemporary Photography,null,1,3,3,null
29,19,1029,11164, Contemporary Photography,null,2,3,3,null
29,19,1029,10018, 국악의이해,null,1,3,3,null
29,19,1029,10018, 국악의이해,null,2,3,3,null
29,19,1029,10033, 동양미술의이해,null,1,3,3,null
29,19,1029,10033, 동양미술의이해,null,2,3,3,null
29,19,1029,10778, 디지털매체와예술,null,1,3,3,null
29,19,1029,10778, 디지털매체와예술,null,2,3,3,null
29,19,1029,10576, 무용의이해,null,1,3,3,null
29,19,1029,10576, 무용의이해,null,2,3,3,null
29,19,1029,11153, 문화콘텐츠기획의이해,null,1,3,3,null
29,19,1029,11153, 문화콘텐츠기획의이해,null,2,3,3,null
29,19,1029,11328, 미술로치유하는마음,null,1,3,3,null
29,19,1029,11328, 미술로치유하는마음,null,2,3,3,null
29,19,1029,11083, 미학과미술,null,1,3,3,null
29,19,1029,11083, 미학과미술,null,2,3,3,null
29,19,1029,11135, 사물과예술,null,1,3,3,null
29,19,1029,11135, 사물과예술,null,2,3,3,null
29,19,1029,11329, 색채의이해,null,1,3,3,null
29,19,1029,11329, 색채의이해,null,2,3,3,null
29,19,1029,10072, 서양미술의이해,null,1,3,3,null
29,19,1029,10072, 서양미술의이해,null,2,3,3,null
29,19,1029,10073, 서양음악의이해,null,1,3,3,null
29,19,1029,10073, 서양음악의이해,null,2,3,3,null
29,19,1029,11084, 시각문화로서미술작품읽기,null,1,3,3,null
29,19,1029,11084, 시각문화로서미술작품읽기,null,2,3,3,null
29,19,1029,10090, 여성과예술,null,1,3,3,null
29,19,1029,10090, 여성과예술,null,2,3,3,null
29,19,1029,11113, 여성의몸과창조적움직임,null,1,3,3,null
29,19,1029,11113, 여성의몸과창조적움직임,null,2,3,3,null
29,19,1029,10097, 연극의이론과실제,null,1,3,3,null
29,19,1029,10097, 연극의이론과실제,null,2,3,3,null
29,19,1029,11110, 예술가와그의시대,null,1,3,3,null
29,19,1029,11110, 예술가와그의시대,null,2,3,3,null
29,19,1029,10100, 예술과사상,null,1,3,3,null
29,19,1029,10100, 예술과사상,null,2,3,3,null
29,19,1029,11055, 옛시와그림의만남,null,1,3,3,null
29,19,1029,11055, 옛시와그림의만남,null,2,3,3,null
29,19,1029,11075, 창조와상상의기술,null,1,3,3,null
29,19,1029,11075, 창조와상상의기술,null,2,3,3,null
29,19,1029,11035," 퍼포먼스인문학:제의,놀이,연극",null,1,3,3,null
29,19,1029,11035," 퍼포먼스인문학:제의,놀이,연극",null,2,3,3,null
29,19,1029,10892," 표현,예술,그리고시대정신",null,1,3,3,null
29,19,1029,10892," 표현,예술,그리고시대정신",null,2,3,3,null
29,19,1029,10152, 한국미술의이해,null,1,3,3,null
29,19,1029,10152, 한국미술의이해,null,2,3,3,null
29,19,1029,11333," 한국사와상상력,스토리텔링",null,1,3,3,null
29,19,1029,11333," 한국사와상상력,스토리텔링",null,2,3,3,null
29,19,1029,10883, 한국의문화공간과예술,null,1,3,3,null
29,19,1029,10883, 한국의문화공간과예술,null,2,3,3,null
29,19,1029,10165, 현대미술사,null,1,3,3,null
29,19,1029,10165, 현대미술사,null,2,3,3,null
29,19,1029,11330, Reading American Popular Culture in the Digital Age,null,1,3,3,null
29,19,1029,11330, Reading American Popular Culture in the Digital Age,null,2,3,3,null
29,19,1029,11265, 음악과건강,null,1,3,3,null
29,19,1029,11265, 음악과건강,null,2,3,3,null
29,19,1029,11116, Introduction to World Music and Culture,null,1,3,3,null
29,19,1029,11116, Introduction to World Music and Culture,null,2,3,3,null
29,19,1030,11190, The Art of Thinking,null,1,3,3,null
29,19,1030,11190, The Art of Thinking,null,2,3,3,null
29,19,1030,10545, 근대일본과동아시아,null,1,3,3,null
29,19,1030,10545, 근대일본과동아시아,null,2,3,3,null
29,19,1030,11046, 동서양의인간이해,null,1,3,3,null
29,19,1030,11046, 동서양의인간이해,null,2,3,3,null
29,19,1030,10034, 동양철학의이해,null,1,3,3,null
29,19,1030,10034, 동양철학의이해,null,2,3,3,null
29,19,1030,10769, 모던/포스트모던문화읽기,null,1,3,3,null
29,19,1030,10769, 모던/포스트모던문화읽기,null,2,3,3,null
29,19,1030,11056, 문화로읽는한국사,null,1,3,3,null
29,19,1030,11056, 문화로읽는한국사,null,2,3,3,null
29,19,1030,11185, 문화와예술을통해본르네상스역사,null,1,3,3,null
29,19,1030,11185, 문화와예술을통해본르네상스역사,null,2,3,3,null
29,19,1030,10772, 여성과사회정의,null,1,3,3,null
29,19,1030,10772, 여성과사회정의,null,2,3,3,null
29,19,1030,11054, 연어프로젝트:한국여성나의뿌리를찾아서 ,null,1,3,3,null
29,19,1030,11054, 연어프로젝트:한국여성나의뿌리를찾아서 ,null,2,3,3,null
29,19,1030,10108, 인간과종교,null,1,3,3,null
29,19,1030,10108, 인간과종교,null,2,3,3,null
29,19,1030,11041, 인간과철학적사유,null,1,3,3,null
29,19,1030,11041, 인간과철학적사유,null,2,3,3,null
29,19,1030,11293, 인물로본중국의역사,null,1,3,3,null
29,19,1030,11293, 인물로본중국의역사,null,2,3,3,null
29,19,1030,10581, 인물로본한국사,null,1,3,3,null
29,19,1030,10581, 인물로본한국사,null,2,3,3,null
29,19,1030,11078, 젠더와역사,null,1,3,3,null
29,19,1030,11078, 젠더와역사,null,2,3,3,null
29,19,1030,10767, 종교와문화,null,1,3,3,null
29,19,1030,10767, 종교와문화,null,2,3,3,null
29,19,1030,11057, 주제로살펴보는서양근현대사,null,1,3,3,null
29,19,1030,11057, 주제로살펴보는서양근현대사,null,2,3,3,null
29,19,1030,10544, 중국의역사와문화,null,1,3,3,null
29,19,1030,10544, 중국의역사와문화,null,2,3,3,null
29,19,1030,11297, 질병치료와백신의역사,null,1,3,3,null
29,19,1030,11297, 질병치료와백신의역사,null,2,3,3,null
29,19,1030,11189, 철학의은유들,null,1,3,3,null
29,19,1030,11189, 철학의은유들,null,2,3,3,null
29,19,1030,11045, 패러다임전환과비판이론,null,1,3,3,null
29,19,1030,11045, 패러다임전환과비판이론,null,2,3,3,null
29,19,1030,10149, 한국근현대사 ,null,1,3,3,null
29,19,1030,10149, 한국근현대사 ,null,2,3,3,null
29,19,1030,11058, 한국사의새로운이해,null,1,3,3,null
29,19,1030,11058, 한국사의새로운이해,null,2,3,3,null
29,19,1030,11186, Evolutionary Origin of Humans,null,1,3,3,null
29,19,1030,11186, Evolutionary Origin of Humans,null,2,3,3,null
29,19,1030,11295, 인공지능시대의과학과종교,null,1,3,3,null
29,19,1030,11295, 인공지능시대의과학과종교,null,2,3,3,null
29,19,1031,11360,ICT융합복지와법,null,1,3,3,null
29,19,1031,11360,ICT융합복지와법,null,1,3,3,null
29,19,1031,10011, 가족건강과간호,null,1,3,3,null
29,19,1031,10011, 가족건강과간호,null,2,3,3,null
29,19,1031,10932, 건축으로읽는사회문화사,null,1,3,3,null
29,19,1031,10932, 건축으로읽는사회문화사,null,2,3,3,null
29,19,1031,10013, 경영과사회,null,1,3,3,null
29,19,1031,10013, 경영과사회,null,2,3,3,null
29,19,1031,11068, 글로벌사회변동과쟁점지역연구,null,1,3,3,null
29,19,1031,11068, 글로벌사회변동과쟁점지역연구,null,2,3,3,null
29,19,1031,10913, 글로벌시대의다문화사회,null,1,3,3,null
29,19,1031,10913, 글로벌시대의다문화사회,null,2,3,3,null
29,19,1031,10914, 글로벌시대의아시아여성,null,1,3,3,null
29,19,1031,10914, 글로벌시대의아시아여성,null,2,3,3,null
29,19,1031,10091, 노동과젠더,null,1,3,3,null
29,19,1031,10091, 노동과젠더,null,2,3,3,null
29,19,1031,11332, 도시공간문화로읽는한국사,null,1,3,3,null
29,19,1031,11332, 도시공간문화로읽는한국사,null,2,3,3,null
29,19,1031,10886, 동양고전의현대적이해,null,1,3,3,null
29,19,1031,10886, 동양고전의현대적이해,null,2,3,3,null
29,19,1031,11292, 모방과인간,null,1,3,3,null
29,19,1031,11292, 모방과인간,null,2,3,3,null
29,19,1031,11193, 법과젠더,null,1,3,3,null
29,19,1031,11193, 법과젠더,null,2,3,3,null
29,19,1031,10549, 북한정치의이해,null,1,3,3,null
29,19,1031,10549, 북한정치의이해,null,2,3,3,null
29,19,1031,10548, 북한주민의문화와생활,null,1,3,3,null
29,19,1031,10548, 북한주민의문화와생활,null,2,3,3,null
29,19,1031,10929, 브레인스펙트럼,null,1,3,3,null
29,19,1031,10929, 브레인스펙트럼,null,2,3,3,null
29,19,1031,10573, 생명윤리와법,null,1,3,3,null
29,19,1031,10573, 생명윤리와법,null,2,3,3,null
29,19,1031,10074, 성문화연구,null,1,3,3,null
29,19,1031,10074, 성문화연구,null,2,3,3,null
29,19,1031,10081, 시민생활과법,null,1,3,3,null
29,19,1031,10081, 시민생활과법,null,2,3,3,null
29,19,1031,10094, 여성학,null,1,3,3,null
29,19,1031,10094, 여성학,null,2,3,3,null
29,19,1031,11089, 여행과지리:글로벌화의지역탐색,null,1,3,3,null
29,19,1031,11089, 여행과지리:글로벌화의지역탐색,null,2,3,3,null
29,19,1031,10908, 영상이미지와젠더,null,1,3,3,null
29,19,1031,10908, 영상이미지와젠더,null,2,3,3,null
29,19,1031,10904, 우리사회의문제와쟁점찾기,null,1,3,3,null
29,19,1031,10904, 우리사회의문제와쟁점찾기,null,2,3,3,null
29,19,1031,10109, 인간발달과가족,null,1,3,3,null
29,19,1031,10109, 인간발달과가족,null,2,3,3,null
29,19,1031,10903, 인간발달과문화의다양성,null,1,3,3,null
29,19,1031,10903, 인간발달과문화의다양성,null,2,3,3,null
29,19,1031,11114, 인간은왜춤을추는가,null,1,3,3,null
29,19,1031,11114, 인간은왜춤을추는가,null,2,3,3,null
29,19,1031,11103, 인터넷과법,null,1,3,3,null
29,19,1031,11103, 인터넷과법,null,2,3,3,null
29,19,1031,11104, 죄와벌,null,1,3,3,null
29,19,1031,11104, 죄와벌,null,2,3,3,null
29,19,1031,10905, 지구촌의사회복지,null,1,3,3,null
29,19,1031,10905, 지구촌의사회복지,null,2,3,3,null
29,19,1031,11105, 직업세계와법,null,1,3,3,null
29,19,1031,11105, 직업세계와법,null,2,3,3,null
29,19,1031,11039, 키워드로읽는중국문화,null,1,3,3,null
29,19,1031,11039, 키워드로읽는중국문화,null,2,3,3,null
29,19,1031,10887, 현대중국의사회와문화,null,1,3,3,null
29,19,1031,10887, 현대중국의사회와문화,null,2,3,3,null
29,19,1031,11162, Middle Eastern Political Theology: Religious Sources,null,1,3,3,null
29,19,1031,11162, Middle Eastern Political Theology: Religious Sources,null,2,3,3,null
29,19,1031,11259, SDGs시대글로벌보건협력:개발도상국의보건의료현황과국제사회의지원,null,1,3,3,null
29,19,1031,11259, SDGs시대글로벌보건협력:개발도상국의보건의료현황과국제사회의지원,null,2,3,3,null
29,19,1031,11161, Social and Cultural Impact of Video Games,null,1,3,3,null
29,19,1031,11161, Social and Cultural Impact of Video Games,null,2,3,3,null
29,19,1031,11296, 청춘의아픔과치유:행복인문학,null,1,3,3,null
29,19,1031,11296, 청춘의아픔과치유:행복인문학,null,2,3,3,null
29,19,1031,10181, 환경과인간,null,1,3,3,null
29,19,1031,10181, 환경과인간,null,2,3,3,null
29,19,1031,11188, Introduction to Ethnic Conflict and Management,null,1,3,3,null
29,19,1031,11188, Introduction to Ethnic Conflict and Management,null,2,3,3,null
29,19,1031,11163, Literacy in the 21st Century,null,1,3,3,null
29,19,1031,11163, Literacy in the 21st Century,null,2,3,3,null
29,19,1031,10949, 국제구호와개발협력,null,1,3,3,null
29,19,1031,10949, 국제구호와개발협력,null,2,3,3,null
29,19,1031,11106, 글로벌시민의이해와리더십,null,1,3,3,null
29,19,1031,11106, 글로벌시민의이해와리더십,null,2,3,3,null
29,19,1031,10933, 대학생의성건강,null,1,3,3,null
29,19,1031,10933, 대학생의성건강,null,2,3,3,null
29,19,1031,11308, 데이터로고전읽기,null,1,3,3,null
29,19,1031,11308, 데이터로고전읽기,null,2,3,3,null
29,19,1031,11079, 장애와사회,null,1,3,3,null
29,19,1031,11079, 장애와사회,null,2,3,3,null
29,19,1032,11154, 사물인터넷개론,null,1,3,3,null
29,19,1032,11154, 사물인터넷개론,null,2,3,3,null
29,19,1032,10556, 인터넷과소셜컴퓨팅,null,1,3,3,null
29,19,1032,10556, 인터넷과소셜컴퓨팅,null,2,3,3,null
29,19,1032,11160, 정보기술과미래사회,null,1,3,3,null
29,19,1032,11160, 정보기술과미래사회,null,2,3,3,null
29,19,1032,10123, 정보사회와인터넷윤리,null,1,3,3,null
29,19,1032,10123, 정보사회와인터넷윤리,null,2,3,3,null
29,19,1032,10930, Behavior of Animals,null,1,3,3,null
29,19,1032,10930, Behavior of Animals,null,2,3,3,null
29,19,1032,11111, SF영화로배우는철학,null,1,3,3,null
29,19,1032,11111, SF영화로배우는철학,null,2,3,3,null
29,19,1032,11155, 과학과허구,null,1,3,3,null
29,19,1032,11155, 과학과허구,null,2,3,3,null
29,19,1032,11101, 과학과문화의커뮤니케이션,null,1,3,3,null
29,19,1032,11101, 과학과문화의커뮤니케이션,null,2,3,3,null
29,19,1032,11043, 글로벌사회의기록과정보,null,1,3,3,null
29,19,1032,11043, 글로벌사회의기록과정보,null,2,3,3,null
29,19,1032,10776, 글로벌시민을위한과학소양,null,1,3,3,null
29,19,1032,10776, 글로벌시민을위한과학소양,null,2,3,3,null
29,19,1032,11044, 디지털네이티브와검색엔진,null,1,3,3,null
29,19,1032,11044, 디지털네이티브와검색엔진,null,2,3,3,null
29,19,1032,11152, 모바일멀티미디어프로그래밍,null,1,3,3,null
29,19,1032,11152, 모바일멀티미디어프로그래밍,null,2,3,3,null
29,19,1032,10559, 미래를위한환경의이해,null,1,3,3,null
29,19,1032,10559, 미래를위한환경의이해,null,2,3,3,null
29,19,1032,11191, 식물의모든것,null,1,3,3,null
